input_dataset,method,agents,agent_topk,avg_top1,val_avg_top1,seed,irl_lr,irl_epochs,irl_greedy,irl_tau,irl_weights,dt_negatives,dt_max_depth
ticket_log_FCFS.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.4864864864864865, 0.7432432432432432, 0.8243243243243243], 'Bob': [0.323943661971831, 0.5211267605633803, 0.6619718309859155], 'Carol': [0.5636363636363636, 0.7636363636363637, 0.9090909090909091]}",0.45802217069822704,0.6378324056895486,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.06557377049180328, 0.09836065573770492, 0.11475409836065574], 'Bob': [0.045454545454545456, 0.10606060606060606, 0.13636363636363635], 'Carol': [0.0547945205479452, 0.0821917808219178, 0.1232876712328767]}",0.055274278831431316,0.012043010752688174,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.2537313432835821, 0.34328358208955223, 0.4626865671641791], 'Bob': [0.234375, 0.375, 0.5], 'Carol': [0.2028985507246377, 0.3188405797101449, 0.34782608695652173]}",0.23033496466940662,0.2000132908027645,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.0847457627118644, 0.1694915254237288, 0.23728813559322035], 'Bob': [0.05405405405405406, 0.13513513513513514, 0.20270270270270271], 'Carol': [0.16417910447761194, 0.208955223880597, 0.3283582089552239]}",0.10099297374784348,0.12520382017237364,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.028985507246376812, 0.028985507246376812, 0.028985507246376812], 'Bob': [0.05, 0.1, 0.15], 'Carol': [0.09859154929577464, 0.19718309859154928, 0.29577464788732394]}",0.059192352180717146,0.2976225315997046,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.8387096774193549, 0.8709677419354839, 0.9193548387096774], 'Bob': [0.6615384615384615, 0.7846153846153846, 0.8307692307692308], 'Carol': [0.7123287671232876, 0.7808219178082192, 0.8082191780821918]}",0.737525635360368,0.8230161745549284,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.3076923076923077, 0.5, 0.5769230769230769], 'Bob': [0.0, 0.0, 0.0], 'Carol': [0.4090909090909091, 0.5303030303030303, 0.5909090909090909]}",0.23892773892773897,0.29153865847414234,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,svm,"Alice,Bob,Carol","{'Alice': [0.4594594594594595, 0.7027027027027027, 0.7567567567567568], 'Bob': [0.4225352112676056, 0.6901408450704225, 0.7464788732394366], 'Carol': [0.45454545454545453, 0.7090909090909091, 0.7636363636363637]}",0.44551337509083994,0.6198670377241805,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,svm,"Alice,Bob,Carol","{'Alice': [0.43243243243243246, 0.6756756756756757, 0.8243243243243243], 'Bob': [0.352112676056338, 0.6197183098591549, 0.7887323943661971], 'Carol': [0.36363636363636365, 0.6363636363636364, 0.7454545454545455]}",0.38272715737504476,0.5719233147804577,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,svm,"Alice,Bob,Carol","{'Alice': [0.3783783783783784, 0.6081081081081081, 0.7027027027027027], 'Bob': [0.28169014084507044, 0.4647887323943662, 0.6197183098591549], 'Carol': [0.36363636363636365, 0.5636363636363636, 0.7090909090909091]}",0.3412349609532708,0.5471552257266543,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,svm,"Alice,Bob,Carol","{'Alice': [0.4864864864864865, 0.7027027027027027, 0.8243243243243243], 'Bob': [0.36619718309859156, 0.5633802816901409, 0.704225352112676], 'Carol': [0.5454545454545454, 0.7636363636363637, 0.8727272727272727]}",0.4660460716798745,0.662708719851577,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,svm,"Alice,Bob,Carol","{'Alice': [0.4864864864864865, 0.6891891891891891, 0.7972972972972973], 'Bob': [0.352112676056338, 0.5492957746478874, 0.7183098591549296], 'Carol': [0.5454545454545454, 0.7818181818181819, 0.8727272727272727]}",0.46135123599912325,0.6573902288188003,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,svm,"Alice,Bob,Carol","{'Alice': [0.47297297297297297, 0.6891891891891891, 0.7972972972972973], 'Bob': [0.352112676056338, 0.5492957746478874, 0.7183098591549296], 'Carol': [0.5454545454545454, 0.7818181818181819, 0.8727272727272727]}",0.4568467314946188,0.6505875077303649,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,svm,"Alice,Bob,Carol","{'Alice': [0.13114754098360656, 0.21311475409836064, 0.29508196721311475], 'Bob': [0.045454545454545456, 0.15151515151515152, 0.2878787878787879], 'Carol': [0.0684931506849315, 0.2054794520547945, 0.3698630136986301]}",0.08169841237436117,0.04150537634408602,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,svm,"Alice,Bob,Carol","{'Alice': [0.09836065573770492, 0.16393442622950818, 0.19672131147540983], 'Bob': [0.07575757575757576, 0.12121212121212122, 0.15151515151515152], 'Carol': [0.0821917808219178, 0.1643835616438356, 0.2328767123287671]}",0.08543667077239948,0.02436379928315412,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,svm,"Alice,Bob,Carol","{'Alice': [0.13114754098360656, 0.22950819672131148, 0.3114754098360656], 'Bob': [0.09090909090909091, 0.16666666666666666, 0.22727272727272727], 'Carol': [0.0958904109589041, 0.1917808219178082, 0.2465753424657534]}",0.10598234761720053,0.05818996415770609,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,svm,"Alice,Bob,Carol","{'Alice': [0.04918032786885246, 0.08196721311475409, 0.14754098360655737], 'Bob': [0.06060606060606061, 0.13636363636363635, 0.22727272727272727], 'Carol': [0.0547945205479452, 0.0958904109589041, 0.1643835616438356]}",0.054860303007619425,0.01741935483870968,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,svm,"Alice,Bob,Carol","{'Alice': [0.04918032786885246, 0.08196721311475409, 0.09836065573770492], 'Bob': [0.030303030303030304, 0.10606060606060606, 0.15151515151515152], 'Carol': [0.0547945205479452, 0.0821917808219178, 0.1506849315068493]}",0.04475929290660932,0.01741935483870968,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,svm,"Alice,Bob,Carol","{'Alice': [0.04918032786885246, 0.08196721311475409, 0.09836065573770492], 'Bob': [0.030303030303030304, 0.10606060606060606, 0.13636363636363635], 'Carol': [0.0547945205479452, 0.0684931506849315, 0.1506849315068493]}",0.04475929290660932,0.01741935483870968,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,svm,"Alice,Bob,Carol","{'Alice': [0.22388059701492538, 0.31343283582089554, 0.3880597014925373], 'Bob': [0.265625, 0.359375, 0.4375], 'Carol': [0.2463768115942029, 0.3188405797101449, 0.37681159420289856]}",0.24529413620304275,0.41711190855927693,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,svm,"Alice,Bob,Carol","{'Alice': [0.19402985074626866, 0.26865671641791045, 0.3582089552238806], 'Bob': [0.203125, 0.265625, 0.296875], 'Carol': [0.2318840579710145, 0.2898550724637681, 0.2898550724637681]}",0.20967963623909439,0.383486177565125,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,svm,"Alice,Bob,Carol","{'Alice': [0.1791044776119403, 0.23880597014925373, 0.2835820895522388], 'Bob': [0.21875, 0.265625, 0.3125], 'Carol': [0.07246376811594203, 0.07246376811594203, 0.07246376811594203]}",0.15677274857596077,0.28264885699096226,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,svm,"Alice,Bob,Carol","{'Alice': [0.05970149253731343, 0.14925373134328357, 0.208955223880597], 'Bob': [0.234375, 0.375, 0.484375], 'Carol': [0.057971014492753624, 0.13043478260869565, 0.2463768115942029]}",0.11734916901002235,0.247188995215311,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,svm,"Alice,Bob,Carol","{'Alice': [0.05970149253731343, 0.16417910447761194, 0.23880597014925373], 'Bob': [0.28125, 0.40625, 0.5625], 'Carol': [0.08695652173913043, 0.17391304347826086, 0.2608695652173913]}",0.14263600475881463,0.24807283359914936,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,svm,"Alice,Bob,Carol","{'Alice': [0.05970149253731343, 0.1791044776119403, 0.23880597014925373], 'Bob': [0.296875, 0.421875, 0.578125], 'Carol': [0.08695652173913043, 0.17391304347826086, 0.2608695652173913]}",0.14784433809214795,0.24807283359914936,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,svm,"Alice,Bob,Carol","{'Alice': [0.1016949152542373, 0.13559322033898305, 0.23728813559322035], 'Bob': [0.06756756756756757, 0.12162162162162163, 0.20270270270270271], 'Carol': [0.13432835820895522, 0.16417910447761194, 0.2835820895522388]}",0.10119694701025335,0.13137665967854648,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,svm,"Alice,Bob,Carol","{'Alice': [0.0847457627118644, 0.1694915254237288, 0.3220338983050847], 'Bob': [0.05405405405405406, 0.12162162162162163, 0.1891891891891892], 'Carol': [0.08955223880597014, 0.1791044776119403, 0.22388059701492538]}",0.07611735185729619,0.09399021663172606,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,svm,"Alice,Bob,Carol","{'Alice': [0.1694915254237288, 0.2542372881355932, 0.3559322033898305], 'Bob': [0.05405405405405406, 0.14864864864864866, 0.21621621621621623], 'Carol': [0.07462686567164178, 0.14925373134328357, 0.29850746268656714]}",0.09939081504980822,0.12520382017237364,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,svm,"Alice,Bob,Carol","{'Alice': [0.1694915254237288, 0.22033898305084745, 0.3389830508474576], 'Bob': [0.08108108108108109, 0.16216216216216217, 0.22972972972972974], 'Carol': [0.05970149253731343, 0.19402985074626866, 0.2835820895522388]}",0.10342469968070778,0.12508735150244585,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,svm,"Alice,Bob,Carol","{'Alice': [0.1864406779661017, 0.23728813559322035, 0.288135593220339], 'Bob': [0.05405405405405406, 0.17567567567567569, 0.21621621621621623], 'Carol': [0.07462686567164178, 0.208955223880597, 0.29850746268656714]}",0.10504053256393252,0.13149312834847426,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,svm,"Alice,Bob,Carol","{'Alice': [0.1864406779661017, 0.22033898305084745, 0.3050847457627119], 'Bob': [0.04054054054054054, 0.16216216216216217, 0.21621621621621623], 'Carol': [0.07462686567164178, 0.2537313432835821, 0.26865671641791045]}",0.100536028059428,0.12520382017237364,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,svm,"Alice,Bob,Carol","{'Alice': [0.2028985507246377, 0.2753623188405797, 0.36231884057971014], 'Bob': [0.16666666666666666, 0.26666666666666666, 0.31666666666666665], 'Carol': [0.16901408450704225, 0.2676056338028169, 0.38028169014084506]}",0.17952643396611553,0.2979151859748875,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,svm,"Alice,Bob,Carol","{'Alice': [0.08695652173913043, 0.21739130434782608, 0.2753623188405797], 'Bob': [0.05, 0.13333333333333333, 0.18333333333333332], 'Carol': [0.22535211267605634, 0.2535211267605634, 0.3380281690140845]}",0.12076954480506226,0.23882687403319536,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,svm,"Alice,Bob,Carol","{'Alice': [0.014492753623188406, 0.10144927536231885, 0.2028985507246377], 'Bob': [0.03333333333333333, 0.06666666666666667, 0.1], 'Carol': [0.16901408450704225, 0.22535211267605634, 0.28169014084507044]}",0.07228005715452133,0.2044539208718313,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,svm,"Alice,Bob,Carol","{'Alice': [0.028985507246376812, 0.028985507246376812, 0.028985507246376812], 'Bob': [0.0, 0.0, 0.016666666666666666], 'Carol': [0.014084507042253521, 0.028169014084507043, 0.028169014084507043]}",0.014356671429543444,0.17222709979514195,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,svm,"Alice,Bob,Carol","{'Alice': [0.028985507246376812, 0.028985507246376812, 0.028985507246376812], 'Bob': [0.0, 0.0, 0.016666666666666666], 'Carol': [0.16901408450704225, 0.352112676056338, 0.43661971830985913]}",0.06599986391780635,0.2599955405047591,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,svm,"Alice,Bob,Carol","{'Alice': [0.07246376811594203, 0.2028985507246377, 0.2463768115942029], 'Bob': [0.0, 0.0, 0.016666666666666666], 'Carol': [0.22535211267605634, 0.39436619718309857, 0.5915492957746479]}",0.09927196026399947,0.2925150159566314,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,svm,"Alice,Bob,Carol","{'Alice': [0.5806451612903226, 0.6935483870967742, 0.7258064516129032], 'Bob': [0.5076923076923077, 0.6307692307692307, 0.7076923076923077], 'Carol': [0.5342465753424658, 0.589041095890411, 0.6712328767123288]}",0.5408613481083654,0.6793019069329859,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,svm,"Alice,Bob,Carol","{'Alice': [0.5161290322580645, 0.6290322580645161, 0.7096774193548387], 'Bob': [0.4, 0.6, 0.6923076923076923], 'Carol': [0.4246575342465753, 0.547945205479452, 0.6027397260273972]}",0.44692885550154665,0.5892834527427993,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,svm,"Alice,Bob,Carol","{'Alice': [0.41935483870967744, 0.5483870967741935, 0.6612903225806451], 'Bob': [0.38461538461538464, 0.5692307692307692, 0.6307692307692307], 'Carol': [0.273972602739726, 0.4246575342465753, 0.5616438356164384]}",0.3593142753549294,0.5504979917498914,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,svm,"Alice,Bob,Carol","{'Alice': [0.8064516129032258, 0.8709677419354839, 0.8709677419354839], 'Bob': [0.7230769230769231, 0.8153846153846154, 0.8923076923076924], 'Carol': [0.7534246575342466, 0.8082191780821918, 0.8493150684931506]}",0.7609843978381319,0.8719288247213779,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,svm,"Alice,Bob,Carol","{'Alice': [0.7419354838709677, 0.7741935483870968, 0.7903225806451613], 'Bob': [0.6923076923076923, 0.7846153846153846, 0.8307692307692308], 'Carol': [0.684931506849315, 0.7808219178082192, 0.7808219178082192]}",0.7063915610093251,0.8315489759733681,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,svm,"Alice,Bob,Carol","{'Alice': [0.4838709677419355, 0.5483870967741935, 0.5483870967741935], 'Bob': [0.6615384615384615, 0.7538461538461538, 0.8307692307692308], 'Carol': [0.684931506849315, 0.7808219178082192, 0.7808219178082192]}",0.6101136453765706,0.814329588218266,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,svm,"Alice,Bob,Carol","{'Alice': [0.16666666666666666, 0.24358974358974358, 0.32051282051282054], 'Bob': [0.32142857142857145, 0.48214285714285715, 0.625], 'Carol': [0.42424242424242425, 0.5303030303030303, 0.5454545454545454]}",0.3041125541125541,0.4884792626728111,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,svm,"Alice,Bob,Carol","{'Alice': [0.24358974358974358, 0.32051282051282054, 0.3333333333333333], 'Bob': [0.44642857142857145, 0.5892857142857143, 0.7142857142857143], 'Carol': [0.3181818181818182, 0.5606060606060606, 0.6363636363636364]}",0.33606671106671104,0.4652457757296467,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,svm,"Alice,Bob,Carol","{'Alice': [0.23076923076923078, 0.32051282051282054, 0.358974358974359], 'Bob': [0.2857142857142857, 0.4107142857142857, 0.5357142857142857], 'Carol': [0.19696969696969696, 0.3333333333333333, 0.5757575757575758]}",0.23781773781773782,0.29185867895545314,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,svm,"Alice,Bob,Carol","{'Alice': [0.038461538461538464, 0.0641025641025641, 0.10256410256410256], 'Bob': [0.17857142857142858, 0.2857142857142857, 0.44642857142857145], 'Carol': [0.7727272727272727, 0.8787878787878788, 1.0]}",0.32992007992007993,0.4397081413210446,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,svm,"Alice,Bob,Carol","{'Alice': [0.23076923076923078, 0.358974358974359, 0.46153846153846156], 'Bob': [0.0, 0.0, 0.0], 'Carol': [0.13636363636363635, 0.19696969696969696, 0.30303030303030304]}",0.12237762237762238,0.15693804403481823,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,svm,"Alice,Bob,Carol","{'Alice': [0.38461538461538464, 0.5769230769230769, 0.6538461538461539], 'Bob': [0.0, 0.0, 0.0], 'Carol': [0.09090909090909091, 0.12121212121212122, 0.15151515151515152]}",0.1585081585081585,0.07507680491551459,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.32432432432432434, 0.5, 0.6621621621621622], 'Bob': [0.352112676056338, 0.647887323943662, 0.7887323943661971], 'Carol': [0.4, 0.5818181818181818, 0.6727272727272727]}",0.35881233346022084,0.6046536796536796,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.40540540540540543, 0.6351351351351351, 0.7432432432432432], 'Bob': [0.4647887323943662, 0.6619718309859155, 0.7887323943661971], 'Carol': [0.4727272727272727, 0.6181818181818182, 0.7636363636363637]}",0.4476404701756815,0.6239950525664811,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.36486486486486486, 0.5675675675675675, 0.6756756756756757], 'Bob': [0.4084507042253521, 0.6338028169014085, 0.8169014084507042], 'Carol': [0.45454545454545453, 0.6, 0.6909090909090909]}",0.40928700787855715,0.6111317254174397,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.08196721311475409, 0.13114754098360656, 0.19672131147540983], 'Bob': [0.07575757575757576, 0.12121212121212122, 0.25757575757575757], 'Carol': [0.0821917808219178, 0.1506849315068493, 0.2602739726027397]}",0.07997218989808255,0.06491935483870968,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.08196721311475409, 0.16393442622950818, 0.2786885245901639], 'Bob': [0.07575757575757576, 0.18181818181818182, 0.30303030303030304], 'Carol': [0.0547945205479452, 0.1643835616438356, 0.3013698630136986]}",0.07083976980675835,0.04844982078853047,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.06557377049180328, 0.14754098360655737, 0.21311475409836064], 'Bob': [0.07575757575757576, 0.15151515151515152, 0.25757575757575757], 'Carol': [0.0684931506849315, 0.1643835616438356, 0.273972602739726]}",0.06994149897810352,0.0639068100358423,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.29850746268656714, 0.417910447761194, 0.47761194029850745], 'Bob': [0.3125, 0.46875, 0.578125], 'Carol': [0.2898550724637681, 0.34782608695652173, 0.37681159420289856]}",0.3002875117167784,0.47842238171185536,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.34328358208955223, 0.4626865671641791, 0.4925373134328358], 'Bob': [0.3125, 0.421875, 0.609375], 'Carol': [0.3333333333333333, 0.42028985507246375, 0.4492753623188406]}",0.3297056384742952,0.5042198298777246,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.2835820895522388, 0.43283582089552236, 0.4925373134328358], 'Bob': [0.359375, 0.46875, 0.53125], 'Carol': [0.30434782608695654, 0.36231884057971014, 0.4782608695652174]}",0.3157683052130651,0.4970627325890484,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.0847457627118644, 0.15254237288135594, 0.2542372881355932], 'Bob': [0.08108108108108109, 0.12162162162162163, 0.1891891891891892], 'Carol': [0.08955223880597014, 0.16417910447761194, 0.22388059701492538]}",0.0851263608663052,0.12520382017237364,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.13559322033898305, 0.22033898305084745, 0.3050847457627119], 'Bob': [0.06756756756756757, 0.13513513513513514, 0.21621621621621623], 'Carol': [0.05970149253731343, 0.08955223880597014, 0.19402985074626866]}",0.08762076014795468,0.12532028884230142,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.06779661016949153, 0.1864406779661017, 0.2542372881355932], 'Bob': [0.05405405405405406, 0.12162162162162163, 0.1891891891891892], 'Carol': [0.1044776119402985, 0.14925373134328357, 0.22388059701492538]}",0.07544275872128137,0.13126019100861866,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.18840579710144928, 0.2898550724637681, 0.4492753623188406], 'Bob': [0.06666666666666667, 0.11666666666666667, 0.23333333333333334], 'Carol': [0.4084507042253521, 0.5633802816901409, 0.5774647887323944]}",0.22117438933115605,0.3391864208369915,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.2463768115942029, 0.43478260869565216, 0.6086956521739131], 'Bob': [0.2, 0.3, 0.35], 'Carol': [0.3380281690140845, 0.4647887323943662, 0.6056338028169014]}",0.26146832686942917,0.3838022771297574,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.18840579710144928, 0.2753623188405797, 0.42028985507246375], 'Bob': [0.06666666666666667, 0.23333333333333334, 0.4], 'Carol': [0.36619718309859156, 0.4788732394366197, 0.5633802816901409]}",0.2070898822889025,0.360487478573519,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.5483870967741935, 0.6612903225806451, 0.7096774193548387], 'Bob': [0.5692307692307692, 0.6615384615384615, 0.7538461538461538], 'Carol': [0.6027397260273972, 0.6712328767123288, 0.7534246575342466]}",0.5734525306774533,0.7486227203647416,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.5483870967741935, 0.6935483870967742, 0.7741935483870968], 'Bob': [0.6615384615384615, 0.7692307692307693, 0.8], 'Carol': [0.5616438356164384, 0.6575342465753424, 0.7397260273972602]}",0.5905231313096978,0.745280159936315,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.532258064516129, 0.6935483870967742, 0.7741935483870968], 'Bob': [0.5692307692307692, 0.7692307692307693, 0.8], 'Carol': [0.6164383561643836, 0.6986301369863014, 0.7945205479452054]}",0.5726423966370939,0.7781426400347374,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.2564102564102564, 0.358974358974359, 0.5128205128205128], 'Bob': [0.125, 0.19642857142857142, 0.3392857142857143], 'Carol': [0.42424242424242425, 0.5606060606060606, 0.6818181818181818]}",0.26855089355089357,0.396505376344086,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.3333333333333333, 0.47435897435897434, 0.5641025641025641], 'Bob': [0.017857142857142856, 0.05357142857142857, 0.08928571428571429], 'Carol': [0.4393939393939394, 0.5606060606060606, 0.6363636363636364]}",0.26352813852813856,0.385752688172043,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.32051282051282054, 0.5, 0.6025641025641025], 'Bob': [0.05357142857142857, 0.125, 0.19642857142857142], 'Carol': [0.4090909090909091, 0.5606060606060606, 0.6363636363636364]}",0.2610583860583861,0.4137864823348694,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.33783783783783783, 0.4189189189189189, 0.5540540540540541], 'Bob': [0.30985915492957744, 0.4507042253521127, 0.5070422535211268], 'Carol': [0.2909090909090909, 0.41818181818181815, 0.5818181818181818]}",0.3128686945588354,0.5776592455163884,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.3108108108108108, 0.5405405405405406, 0.6756756756756757], 'Bob': [0.28169014084507044, 0.49295774647887325, 0.647887323943662], 'Carol': [0.32727272727272727, 0.5454545454545454, 0.7090909090909091]}",0.30659122630953617,0.5843537414965986,42,0.005,100,False,1.0,,50,5
ticket_log_FCFS.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.24324324324324326, 0.4864864864864865, 0.6351351351351351], 'Bob': [0.352112676056338, 0.5211267605633803, 0.6619718309859155], 'Carol': [0.34545454545454546, 0.509090909090909, 0.6]}",0.3136034882513756,0.5987012987012986,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.14754098360655737, 0.29508196721311475, 0.3114754098360656], 'Bob': [0.13636363636363635, 0.25757575757575757, 0.3333333333333333], 'Carol': [0.0410958904109589, 0.1917808219178082, 0.273972602739726]}",0.10833350346038421,0.06743727598566308,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.11475409836065574, 0.13114754098360656, 0.26229508196721313], 'Bob': [0.13636363636363635, 0.22727272727272727, 0.36363636363636365], 'Carol': [0.1232876712328767, 0.2876712328767123, 0.3835616438356164]}",0.12480180198572294,0.08031362007168459,42,0.005,100,False,1.0,,50,5
ticket_log_EDD.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.08196721311475409, 0.18032786885245902, 0.29508196721311475], 'Bob': [0.030303030303030304, 0.19696969696969696, 0.2727272727272727], 'Carol': [0.0821917808219178, 0.136986301369863, 0.273972602739726]}",0.0648206747465674,0.05539426523297491,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.0, 0.05970149253731343, 0.07462686567164178], 'Bob': [0.046875, 0.078125, 0.09375], 'Carol': [0.028985507246376812, 0.07246376811594203, 0.07246376811594203]}",0.025286835748792272,0.05546251993620414,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.029850746268656716, 0.13432835820895522, 0.19402985074626866], 'Bob': [0.03125, 0.0625, 0.09375], 'Carol': [0.043478260869565216, 0.08695652173913043, 0.13043478260869565]}",0.03485966904607398,0.03252923976608187,42,0.005,100,False,1.0,,50,5
ticket_log_platinum.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.014925373134328358, 0.014925373134328358, 0.029850746268656716], 'Bob': [0.015625, 0.015625, 0.015625], 'Carol': [0.028985507246376812, 0.043478260869565216, 0.043478260869565216]}",0.019845293460235055,0.0489766081871345,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.06779661016949153, 0.15254237288135594, 0.2711864406779661], 'Bob': [0.10810810810810811, 0.21621621621621623, 0.3108108108108108], 'Carol': [0.11940298507462686, 0.19402985074626866, 0.2835820895522388]}",0.09843590111740884,0.20673188912182625,42,0.005,100,False,1.0,,50,5
